valence,year,acousticness,danceability,duration_min,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,decade,first_artist,key_mode
0.539,1992,0.00035,0.316,2.3211166666666667,0.797,0,0.161,D,0.0541,-10.984000000000002,Major,Turnaround - BBC John Peel Session 1990,43,0.0688,175.037,1990s,Nirvana,D - Major
0.376,1992,0.77,0.609,3.949333333333333,0.351,0,0.0,C,0.151,-8.49,Major,飄雪,46,0.0247,72.01899999999998,1990s,Priscilla Chan,C - Major
0.4,1992,0.687,0.591,2.887783333333333,0.669,1,0.0,B,0.973,-12.311,Major,The $20 Sack Pyramid,41,0.926,96.38,1990s,Dr. Dre,B - Major
0.7829999999999999,1992,0.628,0.6459999999999999,5.072,0.513,0,0.000177,C,0.0625,-10.687,Major,Aparentemente,40,0.039,178.799,1990s,Tony Vega,C - Major
0.92,1992,0.27,0.846,5.53045,0.7240000000000001,0,3.1e-05,C#,0.0584,-9.43,Major,What's On Your Mind,38,0.103,100.599,1990s,Eric B. & Rakim,C# - Major
0.6609999999999999,1992,0.0149,0.361,3.5291166666666665,0.959,0,0.000125,F#,0.0666,-3.946,Major,Christie Rd.,40,0.0726,126.46,1990s,Green Day,F# - Major
0.8540000000000001,1992,0.192,0.573,2.67,0.6729999999999999,0,1.38e-06,G#,0.35,-11.169,Major,It's A Little Too Late,38,0.0368,142.454,1990s,Tanya Tucker,G# - Major
0.965,1992,0.483,0.768,2.282233333333333,0.45,0,0.0,A#,0.308,-8.674,Major,Oiga Primo,44,0.036,111.358,1990s,Joan Sebastian,A# - Major
0.56,1992,0.00563,0.55,4.6688833333333335,0.975,0,0.0,C,0.122,-3.774,Major,Sting Me,41,0.0656,129.296,1990s,The Black Crowes,C - Major
0.764,1992,0.000172,0.669,5.48,0.644,0,0.00585,C,0.356,-10.47,Major,We Got A Love Thang,41,0.0302,120.012,1990s,CeCe Peniston,C - Major
0.741,1992,0.00957,0.545,2.37445,0.884,0,0.0,A,0.455,-6.972,Major,Liza And Louise,43,0.0479,98.037,1990s,NOFX,A - Major
0.407,1992,4.370000000000001e-05,0.395,3.52955,0.94,0,0.6629999999999999,E,0.154,-8.696,Major,Winona,40,0.0372,123.59,1990s,Drop Nineteens,E - Major
0.128,1992,0.00693,0.399,5.210666666666667,0.928,0,0.000248,G,0.335,-7.829,Minor,Dirty Black Summer,40,0.126,109.112,1990s,Danzig,G - Minor
0.344,1992,0.0986,0.687,3.2948833333333334,0.643,0,9.62e-06,D,0.0988,-8.817,Minor,Monty Got A Raw Deal,46,0.0272,118.502,1990s,R.E.M.,D - Minor
0.408,1992,0.823,0.456,2.97955,0.179,0,0.0,G#,0.102,-19.69400000000001,Major,Hoy Ten Miedo De Mi,59,0.0624,152.46200000000005,1990s,Fernando Delgadillo,G# - Major
0.735,1992,0.1639999999999999,0.722,2.40555,0.5529999999999999,0,4.39e-06,A,0.187,-10.508,Major,She's Got the Rhythm (And I Got the Blues),39,0.033,137.725,1990s,Alan Jackson,A - Major
0.6579999999999999,1992,0.469,0.501,2.26,0.161,0,0.00446,A#,0.248,-18.906,Major,Send Me Some Lovin',37,0.039,181.19,1990s,Otis Redding,A# - Major
0.431,1992,0.193,0.396,3.1633333333333336,0.389,0,0.0,C,0.154,-11.642,Major,The King Of Broken Hearts - Pure Country/Soundtrack Version,37,0.0305,85.27,1990s,George Strait,C - Major
0.171,1992,0.506,0.459,3.621783333333333,0.3229999999999999,0,2.9e-05,E,0.123,-13.321,Major,Last In Love - Pure Country/Soundtrack Version,37,0.027,128.639,1990s,George Strait,E - Major
0.7929999999999999,1992,0.574,0.787,3.217116666666666,0.287,0,0.0445,A#,0.113,-16.78,Minor,Things In Life,43,0.241,141.567,1990s,Dennis Brown,A# - Minor
0.339,1992,0.366,0.58,3.072216666666667,0.331,0,0.000251,D,0.155,-15.054,Major,You Just Can't See Him From The Road,36,0.0327,76.657,1990s,Chris LeDou,D - Major
0.848,1992,0.546,0.7509999999999999,4.38845,0.644,0,0.0,D,0.0323,-5.896,Minor,La Muerte,44,0.0357,95.316,1990s,El Gran Combo De Puerto Rico,D - Minor
0.913,1992,0.401,0.8490000000000001,3.8733333333333335,0.728,0,0.0,B,0.325,-6.399,Minor,Ghetto Red Hot,42,0.342,97.748,1990s,Super Cat,B - Minor
0.867,1992,0.0193,0.622,3.0993333333333335,0.8759999999999999,0,0.00684,A#,0.0987,-6.31,Major,Candy Everybody Wants,38,0.0305,104.97,1990s,10,A# - Major
0.966,1992,0.158,0.843,2.6011166666666665,0.645,0,9.78e-06,F,0.0486,-8.056000000000001,Major,La Burra Tuerta,40,0.046,99.602,1990s,Los Traileros Del Norte,F - Major
0.5579999999999999,1992,0.00182,0.473,4.228883333333333,0.856,0,0.00936,E,0.0745,-8.258,Minor,Hairspray Queen,42,0.0549,143.099,1990s,Nirvana,E - Minor
0.362,1992,0.979,0.581,3.2026666666666666,0.196,0,0.0103,G#,0.221,-17.281,Minor,Douce France,52,0.0452,114.399,1990s,Charles Trenet,G# - Minor
0.6659999999999999,1992,0.955,0.336,2.02,0.493,0,0.935,F,0.0948,-14.472,Major,Mexican Dream,40,0.0351,81.653,1990s,Piero Piccioni,F - Major
0.133,1992,0.98,0.309,2.2611166666666667,0.11,0,0.862,C,0.0868,-21.111,Major,New Orleans Instrumental No. 1,45,0.0419,178.75099999999995,1990s,R.E.M.,C - Major
0.659,1992,0.5579999999999999,0.453,3.207116666666667,0.378,0,0.00141,G,0.145,-8.377,Major,México Lindo,36,0.0561,141.66,1990s,Jorge Negrete,G - Major
0.521,1992,0.6940000000000001,0.57,4.104,0.361,0,0.947,C#,0.11,-18.864,Major,The Pink Room,43,0.0258,104.954,1990s,Angelo Badalamenti,C# - Major
0.912,1992,0.0027,0.444,3.272883333333333,0.772,0,0.000282,E,0.182,-7.705,Major,Kick Him When He's Down,46,0.0369,189.228,1990s,The Offspring,E - Major
0.282,1992,0.189,0.58,2.8588833333333334,0.388,0,0.000188,A#,0.219,-10.189,Major,My Drug Buddy - Remastered,41,0.0257,146.541,1990s,The Lemonheads,A# - Major
0.175,1992,0.0423,0.5589999999999999,5.432883333333334,0.287,0,0.274,F,0.0874,-15.979,Minor,Alone,44,0.0277,93.037,1990s,Kenny G,F - Minor
0.0356,1992,0.0057,0.154,2.5711166666666667,0.0998,0,0.936,C,0.301,-22.822,Major,The Glade Part II,36,0.0383,106.382,1990s,Trevor Jones,C - Major
0.6759999999999999,1992,0.00374,0.611,4.775783333333333,0.916,0,0.00148,A#,0.463,-7.604,Minor,Viva Las Vegas,47,0.132,120.005,1990s,ZZ Top,A# - Minor
0.674,1992,0.218,0.6940000000000001,2.7477833333333335,0.883,0,0.0,F,0.14,-4.989,Major,Be My Yoko Ono,42,0.0693,118.325,1990s,Barenaked Ladies,F - Major
0.643,1992,0.225,0.611,2.8746666666666667,0.679,0,2.380000000000001e-05,E,0.299,-7.968,Minor,En una sola copa,40,0.038,163.951,1990s,Los Acosta,E - Minor
0.0707,1992,0.61,0.452,1.3371166666666667,0.147,0,0.722,A,0.0818,-22.099,Minor,No Memory - 2017 Remaster,37,0.0298,96.612,1990s,Stone Temple Pilots,A - Minor
0.5870000000000001,1992,0.524,0.7390000000000001,5.462666666666666,0.473,0,0.00534,E,0.958,-12.629,Major,"Lonely Stranger - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",46,0.0322,75.288,1990s,Eric Clapton,E - Major
0.975,1992,0.642,0.6709999999999999,2.4322166666666667,0.516,0,1.66e-06,F,0.0679,-8.751,Major,Caminos de la vida,39,0.0752,141.13,1990s,Banda Machos,F - Major
0.259,1992,0.391,0.5479999999999999,5.007783333333333,0.308,0,0.7340000000000001,A#,0.0969,-16.168,Major,In The Rain,44,0.036,119.987,1990s,Kenny G,A# - Major
0.863,1992,0.501,0.4970000000000001,4.6581166666666665,0.493,0,1.87e-05,C#,0.0893,-7.527,Major,Eladio Félix,39,0.0614,188.868,1990s,Chalino Sanchez,C# - Major
0.447,1992,0.00434,0.283,1.924,0.8759999999999999,0,0.0559,C#,0.227,-8.001,Major,Mexican Seafood,42,0.0664,170.34,1990s,Nirvana,C# - Major
0.672,1992,0.00121,0.6679999999999999,4.256883333333334,0.8640000000000001,0,0.0043,C#,0.0785,-5.129,Major,Happy Nation,52,0.0367,96.049,1990s,Ace of Base,C# - Major
0.76,1992,0.135,0.6409999999999999,4.389116666666666,0.7040000000000001,1,0.0,B,0.269,-7.827000000000001,Major,Thanx,37,0.291,97.491,1990s,Sublime,B - Major
0.38,1992,0.000363,0.522,5.23,0.797,0,0.452,A,0.301,-11.845,Major,Cosmic Monsters Inc.,38,0.0502,172.77700000000004,1990s,White Zombie,A - Major
0.184,1992,0.457,0.314,4.8151166666666665,0.532,0,0.593,D,0.109,-9.425,Major,"Jesu, Joy Of Man's Desiring",37,0.0319,107.328,1990s,Amy Grant,D - Major
0.617,1992,0.000888,0.701,4.273783333333333,0.6970000000000001,0,0.485,A#,0.301,-12.643,Minor,Hat 2 da Back,39,0.0912,108.554,1990s,TLC,A# - Minor
0.159,1992,0.000857,0.479,5.0617833333333335,0.562,0,0.61,C#,0.111,-12.782,Major,Big Long Now,42,0.0266,78.01,1990s,Nirvana,C# - Major
0.901,1992,0.0788,0.705,3.1171166666666665,0.6779999999999999,0,3.16e-05,A,0.0447,-10.843,Major,La Coloreteada,39,0.0607,96.076,1990s,Los Mier,A - Major
0.414,1992,0.00209,0.473,2.5411166666666665,0.928,0,0.00103,C,0.115,-3.302,Major,Session,46,0.196,154.797,1990s,The Offspring,C - Major
0.911,1992,0.301,0.913,5.056,0.594,0,0.00117,A,0.11,-13.024,Major,Masese,35,0.0929,126.007,1990s,Kapena,A - Major
0.799,1992,0.0194,0.61,4.457783333333333,0.85,1,0.00494,G,0.127,-6.809,Major,Ignoreland,45,0.0303,121.822,1990s,R.E.M.,G - Major
0.279,1992,0.425,0.516,4.63625,0.491,0,1.89e-05,A#,0.231,-9.99,Major,大海,50,0.0307,86.118,1990s,Zhang Yu Sheng,A# - Major
0.6829999999999999,1992,0.0794,0.7440000000000001,4.372216666666667,0.894,0,0.0,B,0.139,-9.448,Minor,Live and Learn,40,0.0711,106.637,1990s,Joe Public,B - Minor
0.233,1992,0.877,0.32,5.7,0.277,0,0.0,F#,0.0966,-10.343,Major,Winter,35,0.0304,78.898,1990s,Tori Amos,F# - Major
0.594,1992,0.125,0.555,3.8,0.68,0,0.111,A,0.0434,-13.093,Major,Sunspots,36,0.0289,179.50799999999995,1990s,Julian Cope,A - Major
0.6890000000000001,1992,0.644,0.5329999999999999,3.772883333333333,0.527,0,0.225,C#,0.405,-15.114,Minor,"Hey Hey - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",46,0.145,159.377,1990s,Eric Clapton,C# - Minor
0.293,1992,0.619,0.378,4.64,0.297,0,0.0,E,0.127,-12.884,Major,Ku'u Lei Awapuhi,38,0.0301,103.108,1990s,Hapa,E - Major
0.215,1992,0.546,0.693,3.8348833333333334,0.337,0,0.0,A,0.0928,-9.296,Major,Something About What Happens When We Talk,41,0.0291,115.073,1990s,Lucinda Williams,A - Major
0.498,1992,0.212,0.7929999999999999,3.5926666666666667,0.447,0,0.00325,G,0.0874,-12.972,Major,Kiko and the Lavender Moon,43,0.0574,148.083,1990s,Los Lobos,G - Major
0.969,1992,0.674,0.745,2.2764333333333333,0.601,0,0.121,A#,0.235,-8.044,Major,El Toro Capirote,35,0.0392,100.227,1990s,Joan Sebastian,A# - Major
0.643,1992,0.0308,0.614,3.812666666666667,0.621,1,0.000316,F#,0.145,-10.43,Minor,Crossover,38,0.362,202.813,1990s,EPMD,F# - Minor
0.915,1992,0.364,0.685,2.954,0.8059999999999999,0,0.125,A,0.343,-7.518,Major,Y Todo Acabó,35,0.0278,89.09100000000002,1990s,Grupo Bryndis,A - Major
0.856,1992,0.0264,0.816,5.17495,0.765,0,1.66e-05,C#,0.0389,-6.5379999999999985,Minor,Get Away,38,0.0378,111.751,1990s,Bobby Brown,C# - Minor
0.561,1992,0.113,0.942,5.05445,0.639,1,1.53e-05,B,0.113,-9.5,Major,Back To The Grill,45,0.252,101.368,1990s,MC Serch,B - Major
0.5329999999999999,1992,0.0491,0.324,5.051116666666666,0.955,0,8.32e-05,G#,0.347,-7.997999999999997,Major,When She Begins,38,0.0539,192.252,1990s,Social Distortion,G# - Major
0.595,1992,0.0188,0.562,4.056883333333333,0.6709999999999999,0,0.00378,D,0.0947,-7.21,Major,Kayleigh,57,0.0269,106.002,1990s,Marillion,D - Major
0.792,1992,0.0854,0.603,4.54785,0.779,0,1.58e-05,E,0.0628,-7.479,Major,Stand Up (Kick Love Into Motion),42,0.0273,103.027,1990s,Def Leppard,E - Major
0.154,1992,0.000757,0.386,5.4977833333333335,0.8029999999999999,1,0.222,E,0.144,-8.152000000000001,Major,Physical (You're So),39,0.0367,159.799,1990s,Nine Inch Nails,E - Major
0.355,1992,0.514,0.31,4.455116666666667,0.636,0,0.0321,B,0.193,-10.811,Minor,Precious Things,35,0.0461,113.975,1990s,Tori Amos,B - Minor
0.377,1992,0.000226,0.5579999999999999,5.534083333333333,0.877,0,0.0015,A,0.0694,-8.274,Major,Nobody Hears,40,0.0559,116.983,1990s,Suicidal Tendencies,A - Major
0.6,1992,0.035,0.501,5.6226666666666665,0.605,0,0.8220000000000001,G#,0.201,-9.997,Major,Inside Myself,35,0.0531,169.94400000000005,1990s,Art Porter,G# - Major
0.304,1992,0.753,0.386,4.302,0.203,0,0.0,A#,0.267,-16.852,Major,Santa Fe,37,0.0486,102.433,1990s,Newsies Additional Singing Cast,A# - Major
0.75,1992,0.0137,0.669,4.957333333333334,0.7829999999999999,0,0.00517,G,0.0704,-4.692,Major,The Doo-Bop Song,49,0.208,88.009,1990s,Miles Davis,G - Major
0.366,1992,0.868,0.5589999999999999,4.470666666666666,0.147,0,2.25e-06,D,0.135,-14.63,Major,Coyotes,39,0.0377,93.056,1990s,Don Edwards,D - Major
0.586,1992,0.843,0.7609999999999999,3.0371166666666665,0.182,0,2.22e-05,E,0.0761,-12.773,Minor,Mr. Five By Five,40,0.103,128.326,1990s,Ella Mae Morse,E - Minor
0.475,1992,0.128,0.622,3.3633333333333333,0.578,0,0.000614,B,0.0944,-8.337,Major,Jesus and Mama - Remastered Version,36,0.0259,136.611,1990s,Confederate Railroad,B - Major
0.603,1992,0.247,0.755,4.048883333333333,0.8270000000000001,1,0.00836,G,0.315,-4.66,Major,Now I Gotta Wet 'Cha,40,0.22,96.978,1990s,Ice Cube,G - Major
0.8079999999999999,1992,0.0122,0.6920000000000001,3.5062166666666665,0.948,0,0.0393,F,0.0653,-6.9670000000000005,Minor,Ballroom Blitz,40,0.0454,108.232,1990s,Tia Carrere,F - Minor
0.198,1992,6.24e-05,0.329,3.82845,0.985,0,0.123,F,0.254,-7.463999999999999,Minor,Naked Sunday - 2017 Remaster,37,0.104,130.488,1990s,Stone Temple Pilots,F - Minor
0.33,1992,0.638,0.628,3.33845,0.376,0,0.0,A#,0.221,-13.476,Major,The World Will Know,36,0.0395,98.021,1990s,Newsies Ensemble,A# - Major
0.758,1992,0.116,0.5579999999999999,4.151783333333333,0.915,0,8.5e-06,D,0.313,-8.501,Major,Restless Heart,44,0.0444,184.78,1990s,Peter Cetera,D - Major
0.596,1992,0.0112,0.7879999999999999,4.34,0.778,0,0.024,B,0.225,-9.825,Minor,Here We Go Again!,37,0.0758,106.273,1990s,Portrait,B - Minor
0.407,1992,0.0328,0.478,3.4033333333333333,0.953,1,0.000508,G#,0.597,-7.294,Major,Body Count's in the House,49,0.0892,96.622,1990s,Body Count,G# - Major
0.52,1992,0.677,0.5720000000000001,3.4588833333333335,0.547,0,1.84e-05,G,0.077,-7.999,Major,Carmelita (feat. Dwight Yoakam),39,0.0317,101.395,1990s,Flaco Jimenez,G - Major
0.405,1992,0.58,0.7040000000000001,4.613783333333333,0.262,0,0.0384,G,0.116,-16.93,Major,Dreamin' Man,41,0.0277,101.905,1990s,Neil Young,G - Major
0.8059999999999999,1992,0.000457,0.593,4.097783333333333,0.462,0,0.696,F,0.0487,-14.032,Minor,G-Bop,43,0.191,202.155,1990s,Kenny G,F - Minor
0.779,1992,0.8109999999999999,0.718,3.3,0.347,0,0.184,E,0.133,-14.148,Major,Every Time You Say Goodbye,37,0.0307,106.533,1990s,Alison Krauss & Union Station,E - Major
0.711,1992,0.455,0.7140000000000001,3.9766666666666666,0.4270000000000001,0,0.0,D#,0.0831,-10.328,Major,Take It Like a Man,36,0.0495,74.217,1990s,Michelle Wright,D# - Major
0.408,1992,0.029,0.364,3.4917833333333332,0.98,0,2.74e-06,A#,0.119,-7.002000000000002,Minor,Cold Feelings,40,0.0392,173.338,1990s,Social Distortion,A# - Minor
0.232,1992,0.57,0.51,2.3217833333333333,0.348,0,1.1e-05,G,0.243,-11.136,Major,God Bless America,36,0.0235,81.96799999999998,1990s,Lee Greenwood,G - Major
0.445,1992,0.0567,0.912,3.286666666666666,0.3720000000000001,0,0.01,A#,0.11,-11.427,Minor,After the Laughter Comes Tears - Tearz Vocal,43,0.334,92.582,1990s,Wu-Tang Clan,A# - Minor
0.775,1992,0.337,0.545,4.387333333333333,0.7929999999999999,1,0.0,D,0.348,-8.292,Major,Soul Flower - Remix,40,0.3229999999999999,102.553,1990s,The Pharcyde,D - Major
0.575,1992,0.7859999999999999,0.441,3.2945166666666665,0.622,0,8.54e-06,C#,0.11,-3.687,Major,El Alazán Y El Rocío,45,0.0695,186.852,1990s,Antonio Aguilar,C# - Major
0.758,1992,0.00542,0.4,2.836,0.8240000000000001,1,1.97e-05,C#,0.0848,-9.277,Minor,Beeswax,42,0.0415,149.195,1990s,Nirvana,C# - Minor
0.0703,1992,0.966,0.236,3.9431166666666666,0.288,0,0.914,C,0.0954,-19.28,Major,"Chopin: 12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",42,0.0381,86.12299999999998,1990s,Frédéric Chopin,C - Major
0.7829999999999999,1992,0.569,0.773,3.136,0.279,0,0.00271,F,0.0609,-20.459,Major,Stay Young,36,0.0293,88.76899999999998,1990s,Don Williams,F - Major
0.667,1992,0.00266,0.246,3.1808833333333335,0.989,0,1.7199999999999998e-05,A,0.198,-2.23,Minor,Atomic Garden,42,0.107,175.53799999999995,1990s,Bad Religion,A - Minor
0.309,1992,0.22,0.7170000000000001,2.9622166666666665,0.221,0,2.17e-05,D,0.119,-14.935,Major,If I Should Fall Behind,44,0.0327,112.713,1990s,Bruce Springsteen,D - Major
0.789,1992,0.0052,0.7609999999999999,4.461783333333333,0.721,1,0.0276,B,0.0768,-6.91,Minor,The Murda Show (feat. MC Eiht),39,0.264,89.85799999999998,1990s,Spice 1,B - Minor
0.851,1993,0.103,0.675,5.153333333333333,0.5479999999999999,0,3.5e-05,D,0.0528,-9.922,Major,Leaving Las Vegas,41,0.0351,80.842,1990s,Sheryl Crow,D - Major
0.638,1993,2.7399999999999995e-05,0.403,3.2222166666666667,0.79,0,0.0101,A,0.198,-8.721,Major,Fazer,41,0.0458,178.206,1990s,Quicksand,A - Major
0.0988,1993,0.117,0.3670000000000001,4.983333333333333,0.482,0,0.866,D,0.0897,-9.93,Major,"Going Home - Theme of ""Local Hero""",36,0.0297,109.792,1990s,Mark Knopfler,D - Major
0.953,1993,0.405,0.8009999999999999,3.875266666666666,0.521,0,9.5e-06,G,0.148,-14.968,Minor,El Desdichado,41,0.0536,126.103,1990s,Los Hermanos Rosario,G - Minor
0.331,1993,1.58e-05,0.24,3.508883333333334,0.863,0,0.416,B,0.0944,-8.046,Minor,Leafy Incline,44,0.0402,75.59100000000002,1990s,Tad,B - Minor
0.564,1993,0.312,0.504,5.232,0.635,0,6.69e-05,E,0.311,-7.979,Major,Hasn't Hit Me Yet - Remastered 2012 version,52,0.0273,141.77700000000004,1990s,Blue Rodeo,E - Major
0.918,1993,0.733,0.6559999999999999,1.5631166666666667,0.422,0,0.0,C,0.107,-6.454,Major,I've Got Peace Like A River,41,0.0532,199.067,1990s,Cedarmont Kids,C - Major
0.279,1993,3.04e-06,0.249,3.546,0.828,1,0.951,D#,0.112,-10.821,Minor,Chainsaw Gutsfuck,44,0.0685,120.23,1990s,Mayhem,D# - Minor
0.818,1993,0.235,0.6890000000000001,2.59355,0.7340000000000001,0,0.00122,F#,0.0978,-3.977,Major,"Hold On, I'm Coming",45,0.0353,107.856,1990s,Sam & Dave,F# - Major
0.124,1993,0.8959999999999999,0.274,4.4748833333333335,0.0637,0,0.00105,G#,0.818,-23.926,Major,"If You Knew - Live at Sin-é, New York, NY - July/August 1993",47,0.0446,173.515,1990s,Jeff Buckley,G# - Major
0.858,1993,0.207,0.851,2.963333333333334,0.637,0,1.8e-06,D,0.0748,-6.7970000000000015,Major,Vanidosa,39,0.0324,93.698,1990s,Los Fugitivos,D - Major
0.628,1993,0.313,0.825,5.66555,0.97,1,0.247,C,0.105,-5.8660000000000005,Major,Alphabet St.,36,0.0675,104.357,1990s,Prince,C - Major
0.308,1993,0.361,0.509,3.394,0.7140000000000001,0,1.05e-06,B,0.0916,-4.96,Major,Si Quieres Verme Llorar,41,0.028,81.976,1990s,Guardianes Del Amor,B - Major
0.134,1993,0.588,0.624,4.564,0.422,0,0.0,A#,0.131,-8.742,Major,執迷不悔,49,0.0321,139.865,1990s,Faye Wong,A# - Major
0.893,1993,0.0911,0.77,4.426216666666667,0.5670000000000001,0,0.000418,F#,0.135,-13.372,Minor,Fallin',43,0.0568,88.01,1990s,Teenage Fanclub,F# - Minor
0.897,1993,0.195,0.495,2.877783333333334,0.498,0,0.0,E,0.1369999999999999,-9.214,Major,Cariño Donde Andaras,44,0.182,169.54,1990s,Los Tigres Del Norte,E - Major
0.6559999999999999,1993,0.0699,0.475,3.1306666666666665,0.652,0,3.3600000000000004e-05,C,0.184,-8.658999999999999,Major,Para Qué,40,0.0337,147.034,1990s,Industria del Amor,C - Major
0.629,1993,0.00432,0.347,2.8571,0.804,0,1.16e-06,A,0.251,-10.4,Major,The Great Big No,39,0.0508,140.92600000000004,1990s,The Lemonheads,A - Major
0.453,1993,0.197,0.353,2.5047333333333333,0.87,0,0.327,A#,0.123,-7.147,Major,Intermission,47,0.0643,92.113,1990s,Blur,A# - Major
0.332,1993,0.0188,0.623,3.8402166666666666,0.672,0,0.0508,B,0.103,-5.58,Minor,This Is The Night,44,0.0234,96.078,1990s,The The,B - Minor
0.157,1993,0.7879999999999999,0.564,3.8630333333333335,0.25,0,0.000206,C,0.0643,-16.092,Major,Sana Ngayong Pasko,53,0.0301,132.015,1990s,Ariel Rivera,C - Major
0.234,1993,0.991,0.46,3.18355,0.0199,0,0.0572,G,0.101,-17.994,Minor,Gloomy Sunday,38,0.0355,60.764,1990s,Billie Holiday,G - Minor
0.6729999999999999,1993,0.974,0.598,3.667333333333333,0.309,0,0.878,F,0.0965,-20.412,Major,You're So Cool,37,0.0467,103.357,1990s,Hans Zimmer,F - Major
0.944,1993,0.364,0.804,3.141783333333333,0.61,0,2.34e-05,A#,0.0685,-5.022,Major,Motivos,41,0.0279,107.781,1990s,Banda Machos,A# - Major
0.442,1993,0.851,0.762,2.363783333333333,0.199,0,0.915,C#,0.101,-9.867,Major,Sleep Walk,45,0.0334,95.261,1990s,John Cafferty & the Beaver Brown Band,C# - Major
0.97,1993,0.591,0.591,4.12,0.816,0,1.12e-05,A,0.155,-5.062,Minor,Una Fotografia,45,0.0297,139.85,1990s,Bonny Cepeda,A - Minor
0.653,1993,0.0143,0.631,4.354,0.84,0,0.0,D,0.0712,-6.025,Major,For Tomorrow - 2012 Remaster,49,0.0285,95.849,1990s,Blur,D - Major
0.664,1993,0.0903,0.583,3.6928833333333335,0.777,0,0.0,E,0.275,-5.441,Major,Entre Tú Y Yo,41,0.0334,162.077,1990s,Grupo Bryndis,E - Major
0.232,1993,0.774,0.173,4.47155,0.226,0,0.484,G#,0.0951,-19.701,Major,Tryouts,37,0.0331,86.758,1990s,Jerry Goldsmith,G# - Major
0.7090000000000001,1993,0.386,0.7909999999999999,5.2911166666666665,0.7290000000000001,0,0.0126,B,0.0771,-9.856,Minor,Do It Roger,38,0.054,108.274,1990s,Zapp,B - Minor
0.637,1993,0.109,0.5539999999999999,2.864,0.5820000000000001,0,0.0118,E,0.0805,-12.307,Minor,How,45,0.0314,105.497,1990s,The Cranberries,E - Minor
0.662,1993,0.0227,0.5920000000000001,3.89045,0.8059999999999999,0,0.000911,C,0.5539999999999999,-6.721,Major,Goodnight Song,48,0.0319,123.641,1990s,Tears For Fears,C - Major
0.391,1993,0.199,0.611,3.40155,0.5670000000000001,0,0.0,C,0.594,-7.772,Major,Me Estas Haciendo Falta,41,0.0295,91.445,1990s,Liberación,C - Major
0.108,1993,0.0121,0.528,4.32,0.341,0,0.906,A#,0.511,-18.143,Minor,Numb,48,0.0553,180.453,1990s,U2,A# - Minor
0.634,1993,0.0206,0.402,3.47045,0.908,0,0.288,E,0.731,-6.016,Minor,Insubordination,40,0.0631,136.155,1990s,Voodoo Glow Skulls,E - Minor
0.144,1993,0.151,0.524,4.333333333333333,0.45,0,0.0576,A,0.17,-13.597,Minor,Not Sorry,46,0.0309,103.879,1990s,The Cranberries,A - Minor
0.977,1993,0.224,0.802,3.95845,0.82,0,0.0,D,0.293,-9.196,Major,Twist And Shout,53,0.0334,128.954,1990s,Chaka Demus & Pliers,D - Major
0.527,1993,0.0178,0.468,3.8333333333333335,0.884,1,0.0343,G,0.865,-6.2170000000000005,Major,Lost in Music,48,0.0729,124.981,1990s,The Fall,G - Major
0.0614,1993,0.883,0.15,3.615116666666667,0.0844,0,0.882,A,0.12,-18.303,Major,Main Title,37,0.0388,92.745,1990s,Jerry Goldsmith,A - Major
0.645,1993,0.0233,0.8759999999999999,5.875766666666666,0.799,0,0.00413,G#,0.0657,-6.2879999999999985,Major,"I Like to Move It (feat. The Mad Stuntman) - Erick ""More"" Club Mix",48,0.0912,122.936,1990s,Reel 2 Real,G# - Major
0.394,1993,0.307,0.575,3.2266666666666666,0.502,0,7.26e-06,C#,0.11,-9.127,Major,Now And Forever,41,0.026,80.528,1990s,Carole King,C# - Major
0.821,1993,0.209,0.758,3.17,0.545,0,9.79e-05,C,0.0469,-10.057,Major,Anniversary Song,37,0.0283,124.756,1990s,Cowboy Junkies,C - Major
0.961,1993,0.7909999999999999,0.718,2.77,0.5379999999999999,0,1.39e-06,F,0.104,-8.862,Major,Your Old Stand By - Single Version,37,0.0301,101.051,1990s,Mary Wells,F - Major
0.8270000000000001,1993,0.111,0.5,5.454,0.933,0,2.89e-05,E,0.588,-4.561,Major,Volverás,44,0.0483,93.895,1990s,Víctor Manuelle,E - Major
0.212,1993,0.922,0.662,3.88555,0.16,0,0.00291,G,0.117,-12.726,Major,Two Doors Down,37,0.0321,81.02199999999998,1990s,Dwight Yoakam,G - Major
0.208,1993,1.92e-06,0.219,3.5497833333333335,0.908,0,0.933,G,0.319,-8.505,Major,Deathcrush,46,0.1,121.476,1990s,Mayhem,G - Major
0.595,1993,0.413,0.614,3.7933333333333334,0.388,0,0.0,C,0.409,-10.141,Major,Mi Buen Amor,50,0.0375,119.935,1990s,Gloria Estefan,C - Major
0.512,1993,0.426,0.648,5.317116666666666,0.464,0,4.93e-06,G,0.262,-11.592,Major,Jessie,59,0.0287,142.924,1990s,Joshua Kadison,G - Major
0.352,1993,0.682,0.615,4.568883333333333,0.296,0,0.0,A#,0.128,-11.49,Major,The Journey,47,0.0248,100.22,1990s,Lea Salonga,A# - Major
